nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
14,0,0,0,0,463,466,0,0,0,0
15,0,0,0,0,485,463,0,0,0,0
0,0,0,0,0,509,474,0,0,0,0
1,0,0,0,0,568,472,0,0,0,0
2,0,0,0,0,633,483,0,0,0,0
3,0,0,0,0,682,493,1,0,0,0
4,0,0,0,0,739,510,0,0,0,0
5,0,0,0,0,789,508,0,0,0,0
6,0,0,0,0,816,520,0,0,0,0
7,0,0,0,0,808,533,1,0,0,0
8,0,0,0,0,807,541,0,0,0,0
9,0,0,0,0,786,544,0,0,0,0
10,0,0,0,0,739,558,0,0,0,0
11,0,0,0,0,686,560,1,0,0,0
12,0,0,0,0,644,559,0,0,0,0
13,0,0,0,0,594,552,0,0,0,0
14,0,0,0,0,528,556,0,0,0,0
15,0,0,0,0,484,548,1,0,0,0
0,0,0,0,0,455,542,0,0,0,0
1,0,0,0,0,426,532,0,0,0,0
2,0,0,0,0,394,536,0,0,0,0
3,0,0,0,0,389,523,0,0,0,0
4,0,0,0,0,384,524,0,0,0,0
5,0,0,0,0,368,523,0,0,0,0
6,0,0,0,0,372,528,0,0,0,0
7,0,0,0,0,385,517,0,0,0,0
8,0,0,0,0,390,522,0,0,0,0
9,0,0,0,0,399,519,0,0,0,0
10,0,0,0,0,409,522,0,0,0,0
11,0,0,0,0,414,519,0,0,0,0
12,0,0,0,0,420,529,0,0,0,0
13,0,0,0,0,438,524,0,0,0,0
14,0,0,0,0,465,523,0,0,0,0
15,0,0,0,0,480,514,0,0,0,0
0,0,0,0,0,479,523,0,0,0,0
1,0,0,0,0,496,512,0,0,0,0
2,0,0,0,0,506,512,0,0,0,0
3,0,0,0,0,499,509,0,0,0,0
4,0,0,0,0,492,503,0,0,0,0
5,0,0,0,0,496,491,0,0,0,0
6,0,0,0,0,492,482,0,0,0,0
7,0,0,0,0,471,490,1,0,0,0
8,0,0,0,0,462,512,0,0,0,0
9,0,0,0,0,467,504,0,0,0,0
10,0,0,0,0,465,515,0,0,0,0
11,0,0,0,0,448,531,1,0,0,0
12,0,0,0,0,443,532,0,0,0,0
13,0,0,0,0,446,525,0,0,0,0
14,0,0,0,0,442,522,0,0,0,0
15,0,0,0,0,423,521,1,0,0,0
0,0,0,0,0,431,518,0,0,0,0
1,0,0,0,0,435,508,0,0,0,0
2,0,0,0,0,423,507,0,0,0,0
3,0,0,0,0,421,433,0,0,0,0
4,0,0,0,0,435,221,0,0,0,0
5,0,0,0,0,439,0,0,0,0,0
6,0,0,0,0,427,328,0,0,0,0
7,0,0,0,0,427,931,3,0,0,0
8,0,0,0,0,438,880,2,0,0,0
9,0,0,0,0,441,707,1,0,0,0
10,0,0,0,0,426,588,1,0,0,0
11,0,0,0,0,430,526,0,0,0,0
12,0,0,0,0,444,509,0,0,0,0
13,0,0,0,0,447,497,0,0,0,0
14,0,0,0,0,444,495,0,0,0,0
15,0,0,0,0,440,482,0,0,0,0
0,0,0,0,0,433,483,0,0,0,0
1,0,0,0,0,417,479,0,0,0,0
2,0,0,0,0,429,477,0,0,0,0
3,0,0,0,0,434,468,0,0,0,0
4,0,0,0,0,431,472,0,0,0,0
5,0,0,0,0,424,470,0,0,0,0
6,0,0,0,0,418,476,0,0,0,0
7,0,0,0,0,428,466,0,0,0,0
8,0,0,0,0,432,464,0,0,0,0
9,0,0,0,0,423,467,0,0,0,0
10,0,0,0,0,448,466,0,0,0,0
11,0,0,0,0,487,458,0,0,0,0
12,0,0,0,0,530,465,0,0,0,0
13,0,0,0,0,570,476,0,0,0,0
14,0,0,0,0,631,488,0,0,0,0
15,0,0,0,0,686,490,0,0,0,0
0,0,0,0,0,716,506,0,0,0,0
1,0,0,0,0,732,515,0,0,0,0
2,0,0,0,0,743,523,0,0,0,0
3,0,0,0,0,731,528,0,0,0,0
4,0,0,0,0,691,547,1,0,0,0
5,0,0,0,0,663,547,0,0,0,0
6,0,0,0,0,623,553,0,0,0,0
7,0,0,0,0,563,556,1,0,0,0
8,0,0,0,0,518,557,0,0,0,0
9,0,0,0,0,486,543,0,0,0,0
10,0,0,0,0,451,542,0,0,0,0
11,0,0,0,0,409,539,0,0,0,0
12,0,0,0,0,392,537,0,0,0,0
13,0,0,0,0,391,521,0,0,0,0
14,0,0,0,0,385,521,0,0,0,0
15,0,0,0,0,366,523,1,0,0,0
0,0,0,0,0,364,524,0,0,0,0
1,0,0,0,0,374,513,0,0,0,0
2,0,0,0,0,374,516,0,0,0,0
3,0,0,0,0,369,512,0,0,0,0
4,0,0,0,0,366,514,0,0,0,0
5,0,0,0,0,360,513,0,0,0,0
6,0,0,0,0,351,527,0,0,0,0
7,0,0,0,0,368,520,0,0,0,0
8,0,0,0,0,377,524,0,0,0,0
9,0,0,0,0,394,519,0,0,0,0
10,0,0,0,0,412,518,0,0,0,0
11,0,0,0,0,420,513,0,0,0,0
12,0,0,0,0,419,518,0,0,0,0
13,0,0,0,0,433,506,0,0,0,0
14,0,0,0,0,441,491,0,0,0,0
15,0,0,0,0,430,487,1,0,0,0
0,0,0,0,0,431,486,0,0,0,0
1,0,0,0,0,442,478,0,0,0,0
2,0,0,0,0,440,497,0,0,0,0
3,0,0,0,0,421,502,1,0,0,0
4,0,0,0,0,422,512,0,0,0,0
5,0,0,0,0,423,519,0,0,0,0
6,0,0,0,0,415,527,0,0,0,0
7,0,0,0,0,395,528,1,0,0,0
8,0,0,0,0,399,524,0,0,0,0
9,0,0,0,0,400,513,0,0,0,0
10,0,0,0,0,391,516,0,0,0,0
11,0,0,0,0,386,509,0,0,0,0
12,0,0,0,0,371,509,0,0,0,0
13,0,0,0,0,368,436,0,0,0,0
14,0,0,0,0,379,245,0,0,0,0
15,0,0,0,0,385,0,0,0,0,0
0,0,0,0,0,375,294,0,0,0,0
1,0,0,0,0,385,909,2,0,0,0
2,0,0,0,0,396,919,2,0,0,0
3,0,0,0,0,391,726,1,0,0,0
4,0,0,0,0,393,585,0,0,0,0
5,0,0,0,0,408,520,0,0,0,0
6,0,0,0,0,415,508,0,0,0,0
7,0,0,0,0,415,497,0,0,0,0
8,0,0,0,0,416,492,0,0,0,0
9,0,0,0,0,411,484,0,0,0,0
10,0,0,0,0,404,485,0,0,0,0
11,0,0,0,0,395,483,1,0,0,0
12,0,0,0,0,408,480,0,0,0,0
13,0,0,0,0,415,473,0,0,0,0
14,0,0,0,0,409,477,0,0,0,0
15,0,0,0,0,398,478,0,0,0,0
0,0,0,0,0,406,475,0,0,0,0
1,0,0,0,0,408,467,0,0,0,0
2,0,0,0,0,395,476,0,0,0,0
3,0,0,0,0,400,472,0,0,0,0
4,0,0,0,0,425,471,0,0,0,0
5,0,0,0,0,456,468,0,0,0,0
6,0,0,0,0,482,483,0,0,0,0
7,0,0,0,0,531,488,0,0,0,0
8,0,0,0,0,590,498,0,0,0,0
9,0,0,0,0,634,504,0,0,0,0
10,0,0,0,0,648,526,0,0,0,0
11,0,0,0,0,666,528,0,0,0,0
12,0,0,0,0,675,535,0,0,0,0
13,0,0,0,0,660,539,0,0,0,0
14,0,0,0,0,619,559,1,0,0,0
15,0,0,0,0,585,564,1,0,0,0
0,0,0,0,0,553,570,0,0,0,0
1,0,0,0,0,511,567,0,0,0,0
2,0,0,0,0,459,574,0,0,0,0
3,0,0,0,0,432,559,1,0,0,0
4,0,0,0,0,406,554,0,0,0,0
5,0,0,0,0,375,548,0,0,0,0
6,0,0,0,0,366,544,0,0,0,0
7,0,0,0,0,364,531,0,0,0,0
8,0,0,0,0,355,533,0,0,0,0
9,0,0,0,0,350,530,0,0,0,0
10,0,0,0,0,361,527,0,0,0,0
11,0,0,0,0,366,521,0,0,0,0
12,0,0,0,0,363,528,0,0,0,0
13,0,0,0,0,361,523,0,0,0,0
14,0,0,0,0,356,529,0,0,0,0
15,0,0,0,0,355,527,0,0,0,0
0,0,0,0,0,361,527,0,0,0,0
1,0,0,0,0,354,531,0,0,0,0
2,0,0,0,0,376,534,0,0,0,0
3,0,0,0,0,401,522,0,0,0,0
4,0,0,0,0,412,524,0,0,0,0
5,0,0,0,0,413,519,0,0,0,0
6,0,0,0,0,428,506,0,0,0,0
7,0,0,0,0,437,494,0,0,0,0
8,0,0,0,0,435,484,0,0,0,0
9,0,0,0,0,421,491,0,0,0,0
10,0,0,0,0,428,511,0,0,0,0
11,0,0,0,0,434,508,0,0,0,0
12,0,0,0,0,428,525,0,0,0,0
13,0,0,0,0,414,539,0,0,0,0
14,0,0,0,0,415,542,0,0,0,0
15,0,0,0,0,413,534,0,0,0,0
0,0,0,0,0,396,540,0,0,0,0
1,0,0,0,0,399,531,0,0,0,0
2,0,0,0,0,403,528,0,0,0,0
3,0,0,0,0,393,524,0,0,0,0
4,0,0,0,0,391,522,0,0,0,0
5,0,0,0,0,392,457,0,0,0,0
6,0,0,0,0,408,277,0,0,0,0
7,0,0,0,0,415,0,0,0,0,0
8,0,0,0,0,405,252,0,0,0,0
9,0,0,0,0,414,880,2,0,0,0
10,0,0,0,0,422,962,3,0,0,0
11,0,0,0,0,416,741,1,0,0,0
12,0,0,0,0,414,593,0,0,0,0
13,0,0,0,0,425,534,0,0,0,0
14,0,0,0,0,432,520,0,0,0,0
15,0,0,0,0,423,513,0,0,0,0
0,0,0,0,0,421,511,0,0,0,0
1,0,0,0,0,431,495,0,0,0,0
2,0,0,0,0,433,492,0,0,0,0
3,0,0,0,0,429,484,0,0,0,0
4,0,0,0,0,415,492,0,0,0,0
5,0,0,0,0,419,484,0,0,0,0
6,0,0,0,0,425,488,0,0,0,0
7,0,0,0,0,420,487,0,0,0,0
8,0,0,0,0,411,493,0,0,0,0
9,0,0,0,0,421,480,0,0,0,0
10,0,0,0,0,425,479,0,0,0,0
11,0,0,0,0,421,476,0,0,0,0
12,0,0,0,0,438,485,0,0,0,0
13,0,0,0,0,474,476,0,0,0,0
14,0,0,0,0,515,486,0,0,0,0
15,0,0,0,0,546,493,1,0,0,0
0,0,0,0,0,603,503,0,0,0,0
1,0,0,0,0,647,507,0,0,0,0
2,0,0,0,0,666,524,0,0,0,0
3,0,0,0,0,673,533,0,0,0,0
4,0,0,0,0,683,543,0,0,0,0
5,0,0,0,0,670,542,0,0,0,0
6,0,0,0,0,628,563,0,0,0,0
7,0,0,0,0,596,568,0,0,0,0
8,0,0,0,0,566,572,0,0,0,0
9,0,0,0,0,528,563,0,0,0,0
10,0,0,0,0,480,569,0,0,0,0
11,0,0,0,0,456,555,1,0,0,0
12,0,0,0,0,433,551,0,0,0,0
13,0,0,0,0,402,547,0,0,0,0
14,0,0,0,0,398,543,0,0,0,0
15,0,0,0,0,400,532,0,0,0,0
0,0,0,0,0,395,535,0,0,0,0
1,0,0,0,0,386,531,0,0,0,0
2,0,0,0,0,395,529,0,0,0,0
3,0,0,0,0,397,524,0,0,0,0
4,0,0,0,0,385,531,0,0,0,0
5,0,0,0,0,391,530,0,0,0,0
6,0,0,0,0,406,528,0,0,0,0
7,0,0,0,0,411,521,0,0,0,0
8,0,0,0,0,417,525,0,0,0,0
9,0,0,0,0,424,524,0,0,0,0
10,0,0,0,0,427,527,0,0,0,0
11,0,0,0,0,432,525,0,0,0,0
12,0,0,0,0,425,529,0,0,0,0
13,0,0,0,0,439,520,0,0,0,0
14,0,0,0,0,449,523,0,0,0,0
15,0,0,0,0,460,519,0,0,0,0
0,0,0,0,0,475,503,0,0,0,0
1,0,0,0,0,478,494,0,0,0,0
2,0,0,0,0,466,496,0,0,0,0
3,0,0,0,0,472,484,0,0,0,0
4,0,0,0,0,471,506,0,0,0,0
5,0,0,0,0,452,515,0,0,0,0
6,0,0,0,0,454,527,0,0,0,0
7,0,0,0,0,457,532,0,0,0,0
8,0,0,0,0,448,547,0,0,0,0
9,0,0,0,0,443,543,0,0,0,0
10,0,0,0,0,452,539,0,0,0,0
11,0,0,0,0,455,528,0,0,0,0
12,0,0,0,0,446,536,0,0,0,0
13,0,0,0,0,453,528,0,0,0,0
14,0,0,0,0,462,521,0,0,0,0
15,0,0,0,0,461,464,0,0,0,0
0,0,0,0,0,454,325,0,0,0,0
1,0,0,0,0,465,6,0,0,0,0
2,0,0,0,0,470,175,0,0,0,0
3,0,0,0,0,457,829,2,0,0,0
4,0,0,0,0,461,1003,3,0,0,0
5,0,0,0,0,466,759,1,0,0,0
6,0,0,0,0,461,589,0,0,0,0
7,0,0,0,0,448,529,0,0,0,0
8,0,0,0,0,456,516,0,0,0,0
9,0,0,0,0,459,500,0,0,0,0
10,0,0,0,0,452,499,0,0,0,0
11,0,0,0,0,447,487,0,0,0,0
12,0,0,0,0,437,488,0,0,0,0
13,0,0,0,0,429,485,0,0,0,0
14,0,0,0,0,418,493,0,0,0,0
15,0,0,0,0,431,484,0,0,0,0
0,0,0,0,0,440,487,0,0,0,0
1,0,0,0,0,432,485,0,0,0,0
2,0,0,0,0,433,490,0,0,0,0
3,0,0,0,0,445,483,0,0,0,0
4,0,0,0,0,451,487,0,0,0,0
5,0,0,0,0,446,485,0,0,0,0
6,0,0,0,0,470,481,0,0,0,0
7,0,0,0,0,498,476,0,0,0,0
8,0,0,0,0,521,488,0,0,0,0
9,0,0,0,0,565,496,0,0,0,0
10,0,0,0,0,620,506,0,0,0,0
11,0,0,0,0,660,510,0,0,0,0
12,0,0,0,0,672,529,0,0,0,0
13,0,0,0,0,689,527,0,0,0,0
14,0,0,0,0,694,534,0,0,0,0
15,0,0,0,0,675,540,0,0,0,0
0,0,0,0,0,641,561,0,0,0,0
1,0,0,0,0,622,556,0,0,0,0
2,0,0,0,0,594,565,0,0,0,0
3,0,0,0,0,560,560,0,0,0,0
4,0,0,0,0,528,561,0,0,0,0
5,0,0,0,0,489,557,0,0,0,0
6,0,0,0,0,469,556,0,0,0,0
7,0,0,0,0,463,539,0,0,0,0
8,0,0,0,0,456,534,0,0,0,0
9,0,0,0,0,436,528,0,0,0,0
10,0,0,0,0,439,527,0,0,0,0
11,0,0,0,0,443,518,0,0,0,0
12,0,0,0,0,436,521,0,0,0,0
13,0,0,0,0,426,520,0,0,0,0
14,0,0,0,0,432,519,0,0,0,0
15,0,0,0,0,432,511,0,0,0,0
0,0,0,0,0,428,516,0,0,0,0
1,0,0,0,0,428,512,0,0,0,0
2,0,0,0,0,415,520,0,0,0,0
3,0,0,0,0,423,519,0,0,0,0
4,0,0,0,0,448,518,0,0,0,0
5,0,0,0,0,462,510,0,0,0,0
6,0,0,0,0,461,515,0,0,0,0
7,0,0,0,0,468,512,0,0,0,0
8,0,0,0,0,487,508,0,0,0,0
9,0,0,0,0,496,500,0,0,0,0
10,0,0,0,0,483,510,0,0,0,0
11,0,0,0,0,490,505,0,0,0,0
12,0,0,0,0,502,504,0,0,0,0
13,0,0,0,0,503,497,0,0,0,0
14,0,0,0,0,492,504,0,0,0,0
15,0,0,0,0,479,501,0,0,0,0
0,0,0,0,0,483,499,0,0,0,0
1,0,0,0,0,480,478,0,0,0,0
2,0,0,0,0,460,487,0,0,0,0
3,0,0,0,0,457,475,0,0,0,0
4,0,0,0,0,463,474,0,0,0,0
5,0,0,0,0,461,489,0,0,0,0
6,0,0,0,0,446,502,0,0,0,0
7,0,0,0,0,450,507,0,0,0,0
8,0,0,0,0,451,522,0,0,0,0
9,0,0,0,0,439,520,0,0,0,0
10,0,0,0,0,446,521,0,0,0,0
11,0,0,0,0,459,510,0,0,0,0
12,0,0,0,0,462,513,0,0,0,0
13,0,0,0,0,456,511,0,0,0,0
14,0,0,0,0,468,510,0,0,0,0
15,0,0,0,0,473,494,0,0,0,0
0,0,0,0,0,465,438,0,0,0,0
1,0,0,0,0,470,266,0,0,0,0
2,0,0,0,0,489,0,0,0,0,0
3,0,0,0,0,497,264,0,0,0,0
4,0,0,0,0,497,884,2,0,0,0
5,0,0,0,0,495,911,2,0,0,0
6,0,0,0,0,489,713,1,0,0,0
7,0,0,0,0,479,565,1,0,0,0
8,0,0,0,0,477,514,0,0,0,0
9,0,0,0,0,493,490,0,0,0,0
10,0,0,0,0,501,484,0,0,0,0
11,0,0,0,0,492,479,0,0,0,0
12,0,0,0,0,495,476,0,0,0,0
13,0,0,0,0,497,469,0,0,0,0
14,0,0,0,0,505,467,0,0,0,0
15,0,0,0,0,507,460,0,0,0,0
0,0,0,0,0,494,470,0,0,0,0
1,0,0,0,0,499,459,0,0,0,0
2,0,0,0,0,502,462,0,0,0,0
3,0,0,0,0,486,465,0,0,0,0
4,0,0,0,0,487,468,0,0,0,0
5,0,0,0,0,496,461,0,0,0,0
6,0,0,0,0,503,466,0,0,0,0
7,0,0,0,0,502,467,0,0,0,0
8,0,0,0,0,534,468,0,0,0,0
9,0,0,0,0,572,466,0,0,0,0
10,0,0,0,0,606,478,0,0,0,0
11,0,0,0,0,643,483,0,0,0,0
12,0,0,0,0,664,501,0,0,0,0
13,0,0,0,0,692,505,0,0,0,0
14,0,0,0,0,720,510,0,0,0,0
15,0,0,0,0,729,509,0,0,0,0
0,0,0,0,0,713,526,0,0,0,0
1,0,0,0,0,707,527,0,0,0,0
2,0,0,0,0,693,537,0,0,0,0
3,0,0,0,0,665,535,0,0,0,0
4,0,0,0,0,626,546,0,0,0,0
5,0,0,0,0,611,538,0,0,0,0
6,0,0,0,0,593,537,0,0,0,0
7,0,0,0,0,563,534,0,0,0,0
8,0,0,0,0,550,536,0,0,0,0
9,0,0,0,0,553,521,0,0,0,0
10,0,0,0,0,550,520,0,0,0,0
11,0,0,0,0,540,514,0,0,0,0
12,0,0,0,0,523,519,0,0,0,0
13,0,0,0,0,526,510,0,0,0,0
14,0,0,0,0,530,511,0,0,0,0
15,0,0,0,0,527,508,0,0,0,0
0,0,0,0,0,517,517,0,0,0,0
1,0,0,0,0,527,507,0,0,0,0
2,0,0,0,0,531,510,0,0,0,0
3,0,0,0,0,524,509,0,0,0,0
4,0,0,0,0,531,514,0,0,0,0
5,0,0,0,0,547,504,0,0,0,0
6,0,0,0,0,555,508,0,0,0,0
7,0,0,0,0,547,507,0,0,0,0
8,0,0,0,0,551,511,0,0,0,0
9,0,0,0,0,568,502,0,0,0,0
10,0,0,0,0,574,503,0,0,0,0
11,0,0,0,0,563,498,0,0,0,0
12,0,0,0,0,561,504,0,0,0,0
13,0,0,0,0,571,494,0,0,0,0
14,0,0,0,0,571,497,0,0,0,0
15,0,0,0,0,554,497,0,0,0,0
0,0,0,0,0,559,496,0,0,0,0
1,0,0,0,0,563,492,0,0,0,0
2,0,0,0,0,558,496,0,0,0,0
3,0,0,0,0,545,498,0,0,0,0
4,0,0,0,0,547,499,0,0,0,0
5,0,0,0,0,556,489,0,0,0,0
6,0,0,0,0,555,495,0,0,0,0
7,0,0,0,0,538,492,0,0,0,0
8,0,0,0,0,536,497,0,0,0,0
9,0,0,0,0,545,475,0,0,0,0
10,0,0,0,0,544,473,0,0,0,0
11,0,0,0,0,526,473,0,0,0,0
12,0,0,0,0,526,473,0,0,0,0
13,0,0,0,0,535,483,0,0,0,0
14,0,0,0,0,534,491,0,0,0,0
15,0,0,0,0,529,498,0,0,0,0
0,0,0,0,0,520,517,0,0,0,0
1,0,0,0,0,504,522,0,0,0,0
2,0,0,0,0,513,519,0,0,0,0
3,0,0,0,0,525,507,0,0,0,0
4,0,0,0,0,525,511,0,0,0,0
5,0,0,0,0,525,500,0,0,0,0
6,0,0,0,0,523,504,0,0,0,0
7,0,0,0,0,515,498,0,0,0,0
8,0,0,0,0,510,461,0,0,0,0
9,0,0,0,0,526,331,0,0,0,0
10,0,0,0,0,535,35,0,0,0,0
11,0,0,0,0,524,145,0,0,0,0
12,0,0,0,0,529,760,1,0,0,0
13,0,0,0,0,541,936,2,0,0,0
14,0,0,0,0,543,756,1,0,0,0
15,0,0,0,0,529,617,1,0,0,0
0,0,0,0,0,535,530,0,0,0,0
1,0,0,0,0,541,491,0,0,0,0
2,0,0,0,0,534,488,0,0,0,0
3,0,0,0,0,523,484,0,0,0,0
4,0,0,0,0,535,477,0,0,0,0
5,0,0,0,0,538,467,0,0,0,0
6,0,0,0,0,525,472,0,0,0,0
7,0,0,0,0,523,471,0,0,0,0
8,0,0,0,0,534,470,0,0,0,0
9,0,0,0,0,536,463,0,0,0,0
10,0,0,0,0,521,474,0,0,0,0
11,0,0,0,0,524,468,0,0,0,0
12,0,0,0,0,537,465,0,0,0,0
13,0,0,0,0,541,458,0,0,0,0
14,0,0,0,0,531,469,0,0,0,0
15,0,0,0,0,540,468,0,0,0,0
0,0,0,0,0,564,472,0,0,0,0
1,0,0,0,0,583,472,0,0,0,0
2,0,0,0,0,628,480,0,0,0,0
3,0,0,0,0,676,481,0,0,0,0
4,0,0,0,0,719,495,0,0,0,0
5,0,0,0,0,753,504,0,0,0,0
6,0,0,0,0,795,514,0,0,0,0
7,0,0,0,0,831,511,0,0,0,0
8,0,0,0,0,847,523,0,0,0,0
9,0,0,0,0,843,536,0,0,0,0
10,0,0,0,0,847,541,0,0,0,0
11,0,0,0,0,838,539,1,0,0,0
12,0,0,0,0,806,552,0,0,0,0
13,0,0,0,0,783,548,0,0,0,0
14,0,0,0,0,769,547,0,0,0,0
15,0,0,0,0,747,540,1,0,0,0
0,0,0,0,0,710,547,0,0,0,0
1,0,0,0,0,692,540,0,0,0,0
2,0,0,0,0,689,529,0,0,0,0
3,0,0,0,0,680,521,0,0,0,0
4,0,0,0,0,659,529,0,0,0,0
5,0,0,0,0,655,520,0,0,0,0
6,0,0,0,0,654,519,0,0,0,0
7,0,0,0,0,642,519,0,0,0,0
8,0,0,0,0,630,526,0,0,0,0
9,0,0,0,0,636,517,0,0,0,0
10,0,0,0,0,637,520,0,0,0,0
11,0,0,0,0,626,521,0,0,0,0
12,0,0,0,0,630,527,0,0,0,0
13,0,0,0,0,644,518,0,0,0,0
14,0,0,0,0,652,520,0,0,0,0
15,0,0,0,0,642,519,0,0,0,0
0,0,0,0,0,649,523,0,0,0,0
1,0,0,0,0,659,510,0,0,0,0
2,0,0,0,0,659,515,0,0,0,0
3,0,0,0,0,648,517,0,0,0,0
4,0,0,0,0,655,516,0,0,0,0
5,0,0,0,0,662,506,0,0,0,0
6,0,0,0,0,656,510,0,0,0,0
7,0,0,0,0,642,510,0,0,0,0
8,0,0,0,0,647,508,0,0,0,0
9,0,0,0,0,647,504,0,0,0,0
10,0,0,0,0,639,508,0,0,0,0
11,0,0,0,0,633,490,0,0,0,0
12,0,0,0,0,613,495,0,0,0,0
13,0,0,0,0,617,477,0,0,0,0
14,0,0,0,0,618,480,0,0,0,0
15,0,0,0,0,605,497,0,0,0,0
0,0,0,0,0,598,508,0,0,0,0
1,0,0,0,0,606,509,0,0,0,0
2,0,0,0,0,607,525,0,0,0,0
3,0,0,0,0,591,531,0,0,0,0
4,0,0,0,0,596,531,0,0,0,0
5,0,0,0,0,603,518,0,0,0,0
6,0,0,0,0,601,523,0,0,0,0
7,0,0,0,0,588,519,0,0,0,0
8,0,0,0,0,598,519,0,0,0,0
9,0,0,0,0,604,509,0,0,0,0
10,0,0,0,0,593,481,0,0,0,0
11,0,0,0,0,596,361,0,0,0,0
12,0,0,0,0,609,49,0,0,0,0
13,0,0,0,0,612,84,0,0,0,0
14,0,0,0,0,620,702,1,0,0,0
15,0,0,0,0,602,980,3,0,0,0
0,0,0,0,0,612,783,1,0,0,0
1,0,0,0,0,613,643,0,0,0,0
2,0,0,0,0,599,554,0,0,0,0
3,0,0,0,0,607,506,0,0,0,0
4,0,0,0,0,607,495,0,0,0,0
5,0,0,0,0,592,490,0,0,0,0
6,0,0,0,0,593,489,0,0,0,0
7,0,0,0,0,599,475,0,0,0,0
8,0,0,0,0,597,478,0,0,0,0
9,0,0,0,0,581,476,0,0,0,0
10,0,0,0,0,588,477,0,0,0,0
11,0,0,0,0,588,470,0,0,0,0
12,0,0,0,0,580,470,0,0,0,0
13,0,0,0,0,576,467,0,0,0,0
14,0,0,0,0,568,471,0,0,0,0
15,0,0,0,0,555,471,0,0,0,0
0,0,0,0,0,563,474,0,0,0,0
1,0,0,0,0,573,469,0,0,0,0
2,0,0,0,0,588,476,0,0,0,0
3,0,0,0,0,622,470,0,0,0,0
4,0,0,0,0,659,482,0,0,0,0
5,0,0,0,0,688,491,0,0,0,0
6,0,0,0,0,745,504,0,0,0,0
7,0,0,0,0,799,507,0,0,0,0
8,0,0,0,0,836,523,0,0,0,0
9,0,0,0,0,872,527,0,0,0,0
10,0,0,0,0,910,536,0,0,0,0
11,0,0,0,0,925,541,1,0,0,0
12,0,0,0,0,913,556,0,0,0,0
13,0,0,0,0,903,556,0,0,0,0
14,0,0,0,0,886,559,0,0,0,0
15,0,0,0,0,854,556,0,0,0,0
0,0,0,0,0,818,558,0,0,0,0
1,0,0,0,0,774,551,0,0,0,0
2,0,0,0,0,732,553,0,0,0,0
3,0,0,0,0,712,538,1,0,0,0
4,0,0,0,0,691,536,0,0,0,0
5,0,0,0,0,659,532,0,0,0,0
6,0,0,0,0,647,532,0,0,0,0
7,0,0,0,0,638,523,0,0,0,0
8,0,0,0,0,623,529,0,0,0,0
9,0,0,0,0,608,529,0,0,0,0
10,0,0,0,0,610,527,0,0,0,0
11,0,0,0,0,609,521,1,0,0,0
12,0,0,0,0,594,530,0,0,0,0
13,0,0,0,0,601,522,0,0,0,0
14,0,0,0,0,611,524,0,0,0,0
15,0,0,0,0,609,523,0,0,0,0
0,0,0,0,0,612,527,0,0,0,0
1,0,0,0,0,627,515,0,0,0,0
2,0,0,0,0,637,517,0,0,0,0
3,0,0,0,0,638,512,0,0,0,0
4,0,0,0,0,629,521,0,0,0,0
5,0,0,0,0,632,513,0,0,0,0
6,0,0,0,0,640,513,0,0,0,0
7,0,0,0,0,636,507,0,0,0,0
8,0,0,0,0,621,517,0,0,0,0
9,0,0,0,0,624,508,0,0,0,0
10,0,0,0,0,624,507,0,0,0,0
11,0,0,0,0,610,508,0,0,0,0
12,0,0,0,0,599,509,0,0,0,0
13,0,0,0,0,605,486,0,0,0,0
14,0,0,0,0,605,481,0,0,0,0
15,0,0,0,0,590,477,0,0,0,0
0,0,0,0,0,583,499,0,0,0,0
1,0,0,0,0,594,499,0,0,0,0
2,0,0,0,0,596,507,0,0,0,0
3,0,0,0,0,582,519,0,0,0,0
4,0,0,0,0,580,532,0,0,0,0
5,0,0,0,0,584,521,0,0,0,0
6,0,0,0,0,578,523,0,0,0,0
7,0,0,0,0,563,522,0,0,0,0
8,0,0,0,0,568,519,0,0,0,0
9,0,0,0,0,571,509,0,0,0,0
10,0,0,0,0,558,517,0,0,0,0
11,0,0,0,0,555,495,0,0,0,0
12,0,0,0,0,566,407,0,0,0,0
13,0,0,0,0,567,139,0,0,0,0
14,0,0,0,0,556,0,0,0,0,0
15,0,0,0,0,552,475,0,0,0,0
0,0,0,0,0,563,1010,3,0,0,0
1,0,0,0,0,568,844,2,0,0,0
2,0,0,0,0,556,698,1,0,0,0
3,0,0,0,0,558,570,1,0,0,0
4,0,0,0,0,572,519,0,0,0,0
5,0,0,0,0,576,498,0,0,0,0
6,0,0,0,0,574,495,0,0,0,0
7,0,0,0,0,572,485,0,0,0,0
8,0,0,0,0,560,487,0,0,0,0
9,0,0,0,0,551,482,0,0,0,0
10,0,0,0,0,560,480,0,0,0,0
11,0,0,0,0,563,473,0,0,0,0
12,0,0,0,0,551,481,0,0,0,0
13,0,0,0,0,548,478,0,0,0,0
14,0,0,0,0,558,476,0,0,0,0
15,0,0,0,0,559,468,0,0,0,0
0,0,0,0,0,542,476,0,0,0,0
1,0,0,0,0,546,467,0,0,0,0
2,0,0,0,0,552,467,0,0,0,0
3,0,0,0,0,550,467,0,0,0,0
4,0,0,0,0,571,475,0,0,0,0
5,0,0,0,0,615,470,0,0,0,0
6,0,0,0,0,662,484,0,0,0,0
7,0,0,0,0,709,491,0,0,0,0
