nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
3,0,0,0,0,423,520,0,0,0,0
4,0,0,0,0,433,511,0,0,0,0
5,0,0,0,0,433,502,0,0,0,0
6,0,0,0,0,418,481,0,0,0,0
7,0,0,0,0,428,373,0,0,0,0
8,0,0,0,0,432,67,0,0,0,0
9,0,0,0,0,420,0,0,0,0,0
10,0,0,0,0,416,593,0,0,0,0
11,0,0,0,0,426,947,3,0,0,0
12,0,0,0,0,429,797,2,0,0,0
13,0,0,0,0,416,644,1,0,0,0
14,0,0,0,0,421,567,0,0,0,0
15,0,0,0,0,425,535,0,0,0,0
0,0,0,0,0,423,525,0,0,0,0
1,0,0,0,0,424,517,0,0,0,0
2,0,0,0,0,416,510,0,0,0,0
3,0,0,0,0,408,512,0,0,0,0
4,0,0,0,0,422,504,0,0,0,0
5,0,0,0,0,432,494,0,0,0,0
6,0,0,0,0,427,492,0,0,0,0
7,0,0,0,0,427,497,0,0,0,0
8,0,0,0,0,441,488,0,0,0,0
9,0,0,0,0,448,478,0,0,0,0
10,0,0,0,0,446,478,0,0,0,0
11,0,0,0,0,435,480,0,0,0,0
12,0,0,0,0,433,487,0,0,0,0
13,0,0,0,0,450,476,0,0,0,0
14,0,0,0,0,465,470,0,0,0,0
15,0,0,0,0,481,476,0,0,0,0
0,0,0,0,0,527,476,0,0,0,0
1,0,0,0,0,577,477,0,0,0,0
2,0,0,0,0,614,491,0,0,0,0
3,0,0,0,0,662,502,0,0,0,0
4,0,0,0,0,707,505,0,0,0,0
5,0,0,0,0,728,510,0,0,0,0
6,0,0,0,0,722,532,0,0,0,0
7,0,0,0,0,723,537,0,0,0,0
8,0,0,0,0,706,540,0,0,0,0
9,0,0,0,0,661,550,0,0,0,0
10,0,0,0,0,622,560,0,0,0,0
11,0,0,0,0,589,556,0,0,0,0
12,0,0,0,0,548,551,1,0,0,0
13,0,0,0,0,497,555,0,0,0,0
14,0,0,0,0,463,560,0,0,0,0
15,0,0,0,0,447,543,0,0,0,0
0,0,0,0,0,431,537,0,0,0,0
1,0,0,0,0,406,539,0,0,0,0
2,0,0,0,0,411,531,0,0,0,0
3,0,0,0,0,414,520,0,0,0,0
4,0,0,0,0,414,519,0,0,0,0
5,0,0,0,0,408,518,0,0,0,0
6,0,0,0,0,403,527,0,0,0,0
7,0,0,0,0,416,515,0,0,0,0
8,0,0,0,0,420,512,0,0,0,0
9,0,0,0,0,417,511,0,0,0,0
10,0,0,0,0,400,521,0,0,0,0
11,0,0,0,0,404,522,0,0,0,0
12,0,0,0,0,414,516,0,0,0,0
13,0,0,0,0,414,513,0,0,0,0
14,0,0,0,0,406,524,0,0,0,0
15,0,0,0,0,422,520,0,0,0,0
0,0,0,0,0,433,513,0,0,0,0
1,0,0,0,0,428,516,0,0,0,0
2,0,0,0,0,434,527,0,0,0,0
3,0,0,0,0,451,513,0,0,0,0
4,0,0,0,0,459,508,0,0,0,0
5,0,0,0,0,448,511,0,0,0,0
6,0,0,0,0,455,513,0,0,0,0
7,0,0,0,0,455,504,0,0,0,0
8,0,0,0,0,440,510,0,0,0,0
9,0,0,0,0,440,508,0,0,0,0
10,0,0,0,0,442,504,0,0,0,0
11,0,0,0,0,433,502,0,0,0,0
12,0,0,0,0,421,512,0,0,0,0
13,0,0,0,0,427,504,0,0,0,0
14,0,0,0,0,428,504,0,0,0,0
15,0,0,0,0,412,508,0,0,0,0
0,0,0,0,0,410,515,0,0,0,0
1,0,0,0,0,425,507,0,0,0,0
2,0,0,0,0,430,502,0,0,0,0
3,0,0,0,0,417,508,0,0,0,0
4,0,0,0,0,425,514,0,0,0,0
5,0,0,0,0,439,502,0,0,0,0
6,0,0,0,0,442,502,0,0,0,0
7,0,0,0,0,433,510,0,0,0,0
8,0,0,0,0,445,508,0,0,0,0
9,0,0,0,0,455,501,0,0,0,0
10,0,0,0,0,454,502,0,0,0,0
11,0,0,0,0,455,499,0,0,0,0
12,0,0,0,0,439,512,0,0,0,0
13,0,0,0,0,447,509,0,0,0,0
14,0,0,0,0,457,502,0,0,0,0
15,0,0,0,0,456,497,0,0,0,0
0,0,0,0,0,457,503,0,0,0,0
1,0,0,0,0,449,495,0,0,0,0
2,0,0,0,0,439,498,0,0,0,0
3,0,0,0,0,440,504,0,0,0,0
4,0,0,0,0,456,489,0,0,0,0
5,0,0,0,0,464,485,0,0,0,0
6,0,0,0,0,452,504,0,0,0,0
7,0,0,0,0,451,514,0,0,0,0
8,0,0,0,0,458,519,0,0,0,0
9,0,0,0,0,460,521,0,0,0,0
10,0,0,0,0,446,527,0,0,0,0
11,0,0,0,0,448,526,0,0,0,0
12,0,0,0,0,456,521,0,0,0,0
13,0,0,0,0,455,515,0,0,0,0
14,0,0,0,0,441,523,0,0,0,0
15,0,0,0,0,451,516,0,0,0,0
0,0,0,0,0,457,488,0,0,0,0
1,0,0,0,0,444,393,0,0,0,0
2,0,0,0,0,446,109,0,0,0,0
3,0,0,0,0,456,0,0,0,0,0
4,0,0,0,0,460,544,1,0,0,0
5,0,0,0,0,445,985,3,0,0,0
6,0,0,0,0,452,812,1,0,0,0
7,0,0,0,0,455,668,1,0,0,0
8,0,0,0,0,444,576,0,0,0,0
9,0,0,0,0,444,540,0,0,0,0
10,0,0,0,0,457,523,0,0,0,0
11,0,0,0,0,463,503,0,0,0,0
12,0,0,0,0,450,508,0,0,0,0
13,0,0,0,0,459,499,0,0,0,0
14,0,0,0,0,466,491,0,0,0,0
15,0,0,0,0,464,486,0,0,0,0
0,0,0,0,0,465,484,0,0,0,0
1,0,0,0,0,461,478,0,0,0,0
2,0,0,0,0,448,492,0,0,0,0
3,0,0,0,0,460,485,0,0,0,0
4,0,0,0,0,469,479,0,0,0,0
5,0,0,0,0,463,474,0,0,0,0
6,0,0,0,0,460,487,0,0,0,0
7,0,0,0,0,477,475,0,0,0,0
8,0,0,0,0,492,468,0,0,0,0
9,0,0,0,0,503,465,0,0,0,0
10,0,0,0,0,527,476,0,0,0,0
11,0,0,0,0,579,475,0,0,0,0
12,0,0,0,0,632,478,0,0,0,0
13,0,0,0,0,667,492,0,0,0,0
14,0,0,0,0,715,507,0,0,0,0
15,0,0,0,0,756,508,0,0,0,0
0,0,0,0,0,773,518,0,0,0,0
1,0,0,0,0,768,535,0,0,0,0
2,0,0,0,0,767,541,0,0,0,0
3,0,0,0,0,748,547,0,0,0,0
4,0,0,0,0,704,563,1,0,0,0
5,0,0,0,0,670,568,0,0,0,0
6,0,0,0,0,637,566,0,0,0,0
7,0,0,0,0,591,559,0,0,0,0
8,0,0,0,0,548,568,0,0,0,0
9,0,0,0,0,527,551,0,0,0,0
10,0,0,0,0,505,548,0,0,0,0
11,0,0,0,0,475,544,0,0,0,0
12,0,0,0,0,473,545,1,0,0,0
13,0,0,0,0,477,527,0,0,0,0
14,0,0,0,0,473,526,0,0,0,0
15,0,0,0,0,473,519,0,0,0,0
0,0,0,0,0,469,519,0,0,0,0
1,0,0,0,0,458,526,0,0,0,0
2,0,0,0,0,470,521,0,0,0,0
3,0,0,0,0,476,513,0,0,0,0
4,0,0,0,0,475,514,0,0,0,0
5,0,0,0,0,465,516,0,0,0,0
6,0,0,0,0,467,528,0,0,0,0
7,0,0,0,0,484,518,0,0,0,0
8,0,0,0,0,495,517,0,0,0,0
9,0,0,0,0,489,521,0,0,0,0
10,0,0,0,0,505,524,0,0,0,0
11,0,0,0,0,520,512,0,0,0,0
12,0,0,0,0,521,513,0,0,0,0
13,0,0,0,0,520,520,0,0,0,0
14,0,0,0,0,530,514,0,0,0,0
15,0,0,0,0,531,509,0,0,0,0
0,0,0,0,0,515,519,0,0,0,0
1,0,0,0,0,519,513,0,0,0,0
2,0,0,0,0,519,508,0,0,0,0
3,0,0,0,0,505,506,0,0,0,0
4,0,0,0,0,496,516,0,0,0,0
5,0,0,0,0,500,505,0,0,0,0
6,0,0,0,0,497,504,0,0,0,0
7,0,0,0,0,479,509,0,0,0,0
8,0,0,0,0,475,515,0,0,0,0
9,0,0,0,0,485,505,0,0,0,0
10,0,0,0,0,487,501,0,0,0,0
11,0,0,0,0,470,507,0,0,0,0
12,0,0,0,0,474,513,0,0,0,0
13,0,0,0,0,485,500,0,0,0,0
14,0,0,0,0,483,502,0,0,0,0
15,0,0,0,0,471,509,0,0,0,0
0,0,0,0,0,480,507,0,0,0,0
1,0,0,0,0,487,503,0,0,0,0
2,0,0,0,0,475,510,0,0,0,0
3,0,0,0,0,480,511,0,0,0,0
4,0,0,0,0,492,510,0,0,0,0
5,0,0,0,0,494,492,0,0,0,0
6,0,0,0,0,484,496,0,0,0,0
7,0,0,0,0,499,494,0,0,0,0
8,0,0,0,0,505,478,0,0,0,0
9,0,0,0,0,500,501,0,0,0,0
10,0,0,0,0,512,503,0,0,0,0
11,0,0,0,0,514,506,0,0,0,0
12,0,0,0,0,502,522,0,0,0,0
13,0,0,0,0,503,527,0,0,0,0
14,0,0,0,0,508,519,0,0,0,0
15,0,0,0,0,504,511,0,0,0,0
0,0,0,0,0,490,523,0,0,0,0
1,0,0,0,0,495,513,0,0,0,0
2,0,0,0,0,495,510,0,0,0,0
3,0,0,0,0,479,509,0,0,0,0
4,0,0,0,0,481,461,0,0,0,0
5,0,0,0,0,488,290,0,0,0,0
6,0,0,0,0,483,0,0,0,0,0
7,0,0,0,0,478,142,0,0,0,0
8,0,0,0,0,488,768,2,0,0,0
9,0,0,0,0,494,909,2,0,0,0
10,0,0,0,0,480,769,1,0,0,0
11,0,0,0,0,488,633,1,0,0,0
12,0,0,0,0,502,556,1,0,0,0
13,0,0,0,0,503,525,0,0,0,0
14,0,0,0,0,492,526,0,0,0,0
15,0,0,0,0,501,512,0,0,0,0
0,0,0,0,0,507,501,0,0,0,0
1,0,0,0,0,495,496,0,0,0,0
2,0,0,0,0,493,501,0,0,0,0
3,0,0,0,0,504,489,0,0,0,0
4,0,0,0,0,506,486,0,0,0,0
5,0,0,0,0,501,480,0,0,0,0
6,0,0,0,0,488,483,0,0,0,0
7,0,0,0,0,479,487,0,0,0,0
8,0,0,0,0,487,480,0,0,0,0
9,0,0,0,0,490,471,0,0,0,0
10,0,0,0,0,478,481,0,0,0,0
11,0,0,0,0,489,476,0,0,0,0
12,0,0,0,0,514,471,0,0,0,0
13,0,0,0,0,540,466,0,0,0,0
14,0,0,0,0,579,474,0,0,0,0
15,0,0,0,0,621,487,0,0,0,0
0,0,0,0,0,695,495,0,0,0,0
1,0,0,0,0,763,495,0,0,0,0
2,0,0,0,0,807,512,0,0,0,0
3,0,0,0,0,850,527,0,0,0,0
4,0,0,0,0,886,534,0,0,0,0
5,0,0,0,0,898,534,0,0,0,0
6,0,0,0,0,875,555,0,0,0,0
7,0,0,0,0,861,558,0,0,0,0
8,0,0,0,0,834,559,1,0,0,0
9,0,0,0,0,782,562,0,0,0,0
10,0,0,0,0,736,572,0,0,0,0
11,0,0,0,0,704,556,0,0,0,0
12,0,0,0,0,665,550,0,0,0,0
13,0,0,0,0,615,549,0,0,0,0
14,0,0,0,0,591,550,0,0,0,0
15,0,0,0,0,581,533,0,0,0,0
0,0,0,0,0,569,529,0,0,0,0
1,0,0,0,0,553,532,0,0,0,0
2,0,0,0,0,559,528,0,0,0,0
3,0,0,0,0,560,516,0,0,0,0
4,0,0,0,0,544,525,0,0,0,0
5,0,0,0,0,546,522,0,0,0,0
6,0,0,0,0,549,517,0,0,0,0
7,0,0,0,0,542,513,0,0,0,0
8,0,0,0,0,529,523,0,0,0,0
9,0,0,0,0,536,518,0,0,0,0
10,0,0,0,0,540,515,0,0,0,0
11,0,0,0,0,527,521,0,0,0,0
12,0,0,0,0,539,523,0,0,0,0
13,0,0,0,0,551,512,0,0,0,0
14,0,0,0,0,548,516,0,0,0,0
15,0,0,0,0,551,519,0,0,0,0
0,0,0,0,0,563,515,0,0,0,0
1,0,0,0,0,568,508,0,0,0,0
2,0,0,0,0,556,514,0,0,0,0
3,0,0,0,0,558,514,0,0,0,0
4,0,0,0,0,567,507,0,0,0,0
5,0,0,0,0,564,503,0,0,0,0
6,0,0,0,0,551,511,0,0,0,0
7,0,0,0,0,550,514,0,0,0,0
8,0,0,0,0,556,507,0,0,0,0
9,0,0,0,0,551,502,0,0,0,0
10,0,0,0,0,534,513,0,0,0,0
11,0,0,0,0,537,512,0,0,0,0
12,0,0,0,0,544,508,0,0,0,0
13,0,0,0,0,541,500,0,0,0,0
14,0,0,0,0,526,513,0,0,0,0
15,0,0,0,0,530,506,0,0,0,0
0,0,0,0,0,534,504,0,0,0,0
1,0,0,0,0,521,504,0,0,0,0
2,0,0,0,0,516,516,0,0,0,0
3,0,0,0,0,530,504,0,0,0,0
4,0,0,0,0,535,503,0,0,0,0
5,0,0,0,0,520,508,0,0,0,0
6,0,0,0,0,523,515,0,0,0,0
7,0,0,0,0,532,502,0,0,0,0
8,0,0,0,0,529,503,0,0,0,0
9,0,0,0,0,516,504,0,0,0,0
10,0,0,0,0,519,515,0,0,0,0
11,0,0,0,0,521,501,0,0,0,0
12,0,0,0,0,531,492,0,0,0,0
13,0,0,0,0,533,490,0,0,0,0
14,0,0,0,0,519,489,0,0,0,0
15,0,0,0,0,520,509,0,0,0,0
0,0,0,0,0,534,510,0,0,0,0
1,0,0,0,0,540,509,0,0,0,0
2,0,0,0,0,525,528,0,0,0,0
3,0,0,0,0,531,532,0,0,0,0
4,0,0,0,0,538,524,0,0,0,0
5,0,0,0,0,532,515,0,0,0,0
6,0,0,0,0,527,516,0,0,0,0
7,0,0,0,0,520,508,0,0,0,0
8,0,0,0,0,502,511,0,0,0,0
9,0,0,0,0,489,512,0,0,0,0
10,0,0,0,0,496,446,0,0,0,0
11,0,0,0,0,497,269,0,0,0,0
12,0,0,0,0,483,0,0,0,0,0
13,0,0,0,0,486,167,0,0,0,0
14,0,0,0,0,492,783,1,0,0,0
15,0,0,0,0,487,906,2,0,0,0
0,0,0,0,0,484,756,2,0,0,0
1,0,0,0,0,495,608,0,0,0,0
2,0,0,0,0,502,553,0,0,0,0
3,0,0,0,0,490,542,0,0,0,0
4,0,0,0,0,504,531,0,0,0,0
5,0,0,0,0,512,515,0,0,0,0
6,0,0,0,0,509,511,0,0,0,0
7,0,0,0,0,500,512,0,0,0,0
8,0,0,0,0,515,504,0,0,0,0
9,0,0,0,0,526,492,0,0,0,0
10,0,0,0,0,514,499,0,0,0,0
11,0,0,0,0,516,498,0,0,0,0
12,0,0,0,0,524,487,0,0,0,0
13,0,0,0,0,521,478,0,0,0,0
14,0,0,0,0,506,489,0,0,0,0
15,0,0,0,0,514,480,0,0,0,0
0,0,0,0,0,520,474,0,0,0,0
1,0,0,0,0,517,473,0,0,0,0
2,0,0,0,0,540,481,0,0,0,0
3,0,0,0,0,591,470,0,0,0,0
4,0,0,0,0,647,474,0,0,0,0
5,0,0,0,0,696,487,0,0,0,0
6,0,0,0,0,768,497,0,0,0,0
7,0,0,0,0,831,499,0,0,0,0
8,0,0,0,0,868,515,0,0,0,0
9,0,0,0,0,905,525,0,0,0,0
10,0,0,0,0,926,531,0,0,0,0
11,0,0,0,0,917,537,0,0,0,0
12,0,0,0,0,889,556,1,0,0,0
13,0,0,0,0,864,556,0,0,0,0
14,0,0,0,0,826,556,0,0,0,0
15,0,0,0,0,777,555,0,0,0,0
0,0,0,0,0,715,566,1,0,0,0
1,0,0,0,0,679,554,0,0,0,0
2,0,0,0,0,643,545,0,0,0,0
3,0,0,0,0,596,540,0,0,0,0
4,0,0,0,0,576,540,0,0,0,0
5,0,0,0,0,568,524,0,0,0,0
6,0,0,0,0,556,522,0,0,0,0
7,0,0,0,0,537,524,0,0,0,0
8,0,0,0,0,545,522,0,0,0,0
9,0,0,0,0,548,512,0,0,0,0
10,0,0,0,0,531,517,0,0,0,0
11,0,0,0,0,523,520,0,0,0,0
12,0,0,0,0,524,516,0,0,0,0
13,0,0,0,0,519,508,0,0,0,0
14,0,0,0,0,496,521,0,0,0,0
15,0,0,0,0,498,516,0,0,0,0
0,0,0,0,0,501,515,0,0,0,0
1,0,0,0,0,494,515,0,0,0,0
2,0,0,0,0,492,525,0,0,0,0
3,0,0,0,0,511,518,0,0,0,0
4,0,0,0,0,521,515,0,0,0,0
5,0,0,0,0,514,515,0,0,0,0
6,0,0,0,0,519,520,0,0,0,0
7,0,0,0,0,534,509,0,0,0,0
8,0,0,0,0,539,504,0,0,0,0
9,0,0,0,0,524,509,0,0,0,0
10,0,0,0,0,526,514,0,0,0,0
11,0,0,0,0,536,504,0,0,0,0
12,0,0,0,0,536,500,0,0,0,0
13,0,0,0,0,517,504,0,0,0,0
14,0,0,0,0,512,510,0,0,0,0
15,0,0,0,0,512,500,0,0,0,0
0,0,0,0,0,503,500,0,0,0,0
1,0,0,0,0,495,499,0,0,0,0
2,0,0,0,0,473,511,0,0,0,0
3,0,0,0,0,478,507,0,0,0,0
4,0,0,0,0,482,502,0,0,0,0
5,0,0,0,0,474,502,0,0,0,0
6,0,0,0,0,468,514,0,0,0,0
7,0,0,0,0,483,505,0,0,0,0
8,0,0,0,0,489,501,0,0,0,0
9,0,0,0,0,476,510,0,0,0,0
10,0,0,0,0,483,513,0,0,0,0
11,0,0,0,0,496,502,0,0,0,0
12,0,0,0,0,497,502,0,0,0,0
13,0,0,0,0,489,508,0,0,0,0
14,0,0,0,0,498,504,0,0,0,0
15,0,0,0,0,492,501,0,0,0,0
0,0,0,0,0,489,510,0,0,0,0
1,0,0,0,0,498,502,0,0,0,0
2,0,0,0,0,500,497,0,0,0,0
3,0,0,0,0,483,505,0,0,0,0
4,0,0,0,0,490,496,0,0,0,0
5,0,0,0,0,492,485,0,0,0,0
6,0,0,0,0,476,494,0,0,0,0
7,0,0,0,0,476,485,0,0,0,0
8,0,0,0,0,483,497,0,0,0,0
9,0,0,0,0,482,497,0,0,0,0
10,0,0,0,0,468,515,0,0,0,0
11,0,0,0,0,475,525,0,0,0,0
12,0,0,0,0,481,524,0,0,0,0
13,0,0,0,0,472,520,0,0,0,0
14,0,0,0,0,468,529,0,0,0,0
15,0,0,0,0,478,517,0,0,0,0
0,0,0,0,0,483,510,0,0,0,0
1,0,0,0,0,470,518,0,0,0,0
2,0,0,0,0,476,507,0,0,0,0
3,0,0,0,0,486,426,0,0,0,0
4,0,0,0,0,482,226,0,0,0,0
5,0,0,0,0,480,0,0,0,0,0
6,0,0,0,0,473,252,0,0,0,0
7,0,0,0,0,463,843,2,0,0,0
8,0,0,0,0,459,878,2,0,0,0
9,0,0,0,0,453,712,1,0,0,0
10,0,0,0,0,443,595,0,0,0,0
11,0,0,0,0,438,562,0,0,0,0
12,0,0,0,0,457,543,0,0,0,0
13,0,0,0,0,470,523,0,0,0,0
14,0,0,0,0,468,517,0,0,0,0
15,0,0,0,0,463,517,0,0,0,0
0,0,0,0,0,478,507,0,0,0,0
1,0,0,0,0,487,495,0,0,0,0
2,0,0,0,0,476,501,0,0,0,0
3,0,0,0,0,483,499,0,0,0,0
4,0,0,0,0,492,493,0,0,0,0
5,0,0,0,0,486,487,0,0,0,0
6,0,0,0,0,476,496,0,0,0,0
7,0,0,0,0,484,487,0,0,0,0
8,0,0,0,0,488,481,0,0,0,0
9,0,0,0,0,479,482,0,0,0,0
10,0,0,0,0,490,486,0,0,0,0
11,0,0,0,0,525,474,0,0,0,0
12,0,0,0,0,568,471,0,0,0,0
13,0,0,0,0,611,483,0,0,0,0
14,0,0,0,0,683,489,0,0,0,0
15,0,0,0,0,748,491,0,0,0,0
0,0,0,0,0,791,507,0,0,0,0
1,0,0,0,0,833,515,0,0,0,0
2,0,0,0,0,859,519,0,0,0,0
3,0,0,0,0,856,524,0,0,0,0
4,0,0,0,0,831,544,0,0,0,0
5,0,0,0,0,808,545,0,0,0,0
6,0,0,0,0,768,548,0,0,0,0
7,0,0,0,0,705,557,0,0,0,0
8,0,0,0,0,655,565,1,0,0,0
9,0,0,0,0,615,552,0,0,0,0
10,0,0,0,0,568,547,0,0,0,0
11,0,0,0,0,528,540,0,0,0,0
12,0,0,0,0,485,544,0,0,0,0
13,0,0,0,0,473,533,0,0,0,0
14,0,0,0,0,464,527,0,0,0,0
15,0,0,0,0,447,527,0,0,0,0
0,0,0,0,0,449,530,0,0,0,0
1,0,0,0,0,461,516,0,0,0,0
2,0,0,0,0,461,512,0,0,0,0
3,0,0,0,0,449,518,0,0,0,0
4,0,0,0,0,455,515,0,0,0,0
5,0,0,0,0,454,509,0,0,0,0
6,0,0,0,0,436,516,0,0,0,0
7,0,0,0,0,433,521,0,0,0,0
8,0,0,0,0,440,516,0,0,0,0
9,0,0,0,0,440,513,0,0,0,0
10,0,0,0,0,429,523,0,0,0,0
11,0,0,0,0,440,523,0,0,0,0
12,0,0,0,0,457,516,0,0,0,0
13,0,0,0,0,463,510,0,0,0,0
14,0,0,0,0,455,521,0,0,0,0
15,0,0,0,0,470,514,0,0,0,0
0,0,0,0,0,480,509,0,0,0,0
1,0,0,0,0,469,512,0,0,0,0
2,0,0,0,0,470,517,0,0,0,0
3,0,0,0,0,480,507,0,0,0,0
4,0,0,0,0,479,504,0,0,0,0
5,0,0,0,0,460,508,0,0,0,0
6,0,0,0,0,462,508,0,0,0,0
7,0,0,0,0,460,500,0,0,0,0
8,0,0,0,0,443,505,0,0,0,0
9,0,0,0,0,436,511,0,0,0,0
10,0,0,0,0,445,506,0,0,0,0
11,0,0,0,0,447,498,0,0,0,0
12,0,0,0,0,434,503,0,0,0,0
13,0,0,0,0,436,505,0,0,0,0
14,0,0,0,0,444,501,0,0,0,0
15,0,0,0,0,444,499,0,0,0,0
0,0,0,0,0,445,499,0,0,0,0
1,0,0,0,0,435,508,0,0,0,0
2,0,0,0,0,442,515,0,0,0,0
3,0,0,0,0,451,508,0,0,0,0
4,0,0,0,0,463,510,0,0,0,0
5,0,0,0,0,475,502,0,0,0,0
6,0,0,0,0,471,502,0,0,0,0
7,0,0,0,0,465,510,0,0,0,0
8,0,0,0,0,475,506,0,0,0,0
9,0,0,0,0,479,501,0,0,0,0
10,0,0,0,0,465,508,0,0,0,0
11,0,0,0,0,470,507,0,0,0,0
12,0,0,0,0,477,498,0,0,0,0
13,0,0,0,0,471,487,0,0,0,0
14,0,0,0,0,459,499,0,0,0,0
15,0,0,0,0,466,483,0,0,0,0
0,0,0,0,0,467,480,0,0,0,0
1,0,0,0,0,449,503,0,0,0,0
2,0,0,0,0,449,508,0,0,0,0
3,0,0,0,0,456,511,0,0,0,0
4,0,0,0,0,451,519,0,0,0,0
5,0,0,0,0,439,524,0,0,0,0
6,0,0,0,0,444,523,0,0,0,0
7,0,0,0,0,447,515,0,0,0,0
8,0,0,0,0,434,520,0,0,0,0
9,0,0,0,0,432,524,0,0,0,0
10,0,0,0,0,444,516,0,0,0,0
11,0,0,0,0,449,486,0,0,0,0
12,0,0,0,0,436,403,0,0,0,0
13,0,0,0,0,441,151,0,0,0,0
14,0,0,0,0,452,0,0,0,0,0
15,0,0,0,0,453,448,0,0,0,0
0,0,0,0,0,439,954,3,0,0,0
1,0,0,0,0,449,836,2,0,0,0
2,0,0,0,0,454,669,0,0,0,0
3,0,0,0,0,451,569,0,0,0,0
4,0,0,0,0,452,536,0,0,0,0
5,0,0,0,0,436,531,0,0,0,0
6,0,0,0,0,445,519,0,0,0,0
7,0,0,0,0,451,506,0,0,0,0
8,0,0,0,0,444,502,0,0,0,0
9,0,0,0,0,441,501,0,0,0,0
10,0,0,0,0,453,492,0,0,0,0
11,0,0,0,0,455,483,0,0,0,0
12,0,0,0,0,443,488,0,0,0,0
13,0,0,0,0,444,491,0,0,0,0
14,0,0,0,0,454,484,0,0,0,0
15,0,0,0,0,456,478,0,0,0,0
0,0,0,0,0,442,487,0,0,0,0
1,0,0,0,0,451,478,0,0,0,0
2,0,0,0,0,461,472,0,0,0,0
3,0,0,0,0,463,475,0,0,0,0
4,0,0,0,0,498,479,0,0,0,0
5,0,0,0,0,552,474,0,0,0,0
6,0,0,0,0,605,480,0,0,0,0
7,0,0,0,0,662,494,0,0,0,0
8,0,0,0,0,734,497,0,0,0,0
9,0,0,0,0,791,501,0,0,0,0
10,0,0,0,0,827,511,0,0,0,0
11,0,0,0,0,833,520,0,0,0,0
12,0,0,0,0,832,538,0,0,0,0
13,0,0,0,0,824,534,0,0,0,0
14,0,0,0,0,792,541,0,0,0,0
15,0,0,0,0,736,552,0,0,0,0
0,0,0,0,0,694,551,0,0,0,0
1,0,0,0,0,645,545,0,0,0,0
2,0,0,0,0,579,553,0,0,0,0
3,0,0,0,0,535,554,0,0,0,0
4,0,0,0,0,505,544,0,0,0,0
5,0,0,0,0,474,536,0,0,0,0
6,0,0,0,0,440,541,0,0,0,0
7,0,0,0,0,430,541,0,0,0,0
8,0,0,0,0,436,528,0,0,0,0
9,0,0,0,0,441,519,0,0,0,0
10,0,0,0,0,441,518,0,0,0,0
11,0,0,0,0,427,525,0,0,0,0
12,0,0,0,0,433,525,0,0,0,0
13,0,0,0,0,442,515,0,0,0,0
14,0,0,0,0,438,513,0,0,0,0
15,0,0,0,0,424,519,0,0,0,0
0,0,0,0,0,432,516,0,0,0,0
1,0,0,0,0,439,512,0,0,0,0
2,0,0,0,0,430,516,0,0,0,0
3,0,0,0,0,437,517,0,0,0,0
4,0,0,0,0,452,513,0,0,0,0
5,0,0,0,0,456,509,0,0,0,0
6,0,0,0,0,449,518,0,0,0,0
7,0,0,0,0,463,511,0,0,0,0
8,0,0,0,0,473,509,0,0,0,0
9,0,0,0,0,465,512,0,0,0,0
10,0,0,0,0,464,518,0,0,0,0
11,0,0,0,0,477,509,0,0,0,0
12,0,0,0,0,481,505,0,0,0,0
13,0,0,0,0,466,509,0,0,0,0
14,0,0,0,0,468,511,0,0,0,0
15,0,0,0,0,470,502,0,0,0,0
0,0,0,0,0,455,510,0,0,0,0
1,0,0,0,0,453,512,0,0,0,0
2,0,0,0,0,459,503,0,0,0,0
3,0,0,0,0,454,499,0,0,0,0
4,0,0,0,0,440,507,0,0,0,0
5,0,0,0,0,445,504,0,0,0,0
6,0,0,0,0,446,499,0,0,0,0
7,0,0,0,0,430,507,0,0,0,0
8,0,0,0,0,439,507,0,0,0,0
9,0,0,0,0,446,498,0,0,0,0
10,0,0,0,0,437,502,0,0,0,0
11,0,0,0,0,439,509,0,0,0,0
12,0,0,0,0,451,502,0,0,0,0
13,0,0,0,0,459,499,0,0,0,0
14,0,0,0,0,460,498,0,0,0,0
15,0,0,0,0,462,500,0,0,0,0
0,0,0,0,0,459,492,0,0,0,0
1,0,0,0,0,461,486,0,0,0,0
2,0,0,0,0,448,499,0,0,0,0
3,0,0,0,0,451,492,0,0,0,0
4,0,0,0,0,471,501,0,0,0,0
5,0,0,0,0,481,501,0,0,0,0
6,0,0,0,0,472,519,0,0,0,0
7,0,0,0,0,473,532,0,0,0,0
8,0,0,0,0,488,527,0,0,0,0
9,0,0,0,0,492,515,0,0,0,0
10,0,0,0,0,478,518,0,0,0,0
11,0,0,0,0,478,516,0,0,0,0
12,0,0,0,0,484,510,0,0,0,0
13,0,0,0,0,478,504,0,0,0,0
14,0,0,0,0,459,508,0,0,0,0
15,0,0,0,0,466,446,0,0,0,0
0,0,0,0,0,466,251,0,0,0,0
1,0,0,0,0,449,0,0,0,0,0
2,0,0,0,0,447,269,0,0,0,0
3,0,0,0,0,456,877,2,0,0,0
4,0,0,0,0,455,860,2,0,0,0
5,0,0,0,0,444,732,1,0,0,0
6,0,0,0,0,451,611,0,0,0,0
7,0,0,0,0,455,535,0,0,0,0
8,0,0,0,0,445,515,0,0,0,0
9,0,0,0,0,447,512,0,0,0,0
10,0,0,0,0,459,499,0,0,0,0
11,0,0,0,0,462,488,0,0,0,0
12,0,0,0,0,455,492,0,0,0,0
